TIPO_REG,PAIS,P_DEPTO,P_S6P47B,P_S6P59_UNIF,P_S6P60,AREA_SEMBRADA,AREA_COSECHADA
4,170,63,2010,0.72,12,0.454818206,0.454818206
4,170,63,2010,,12,0.454818206,0
4,170,63,2010,0.5560603621,,0.0372434,0.0372434
4,170,63,2010,,12,0.0940441815,0
4,170,63,2010,0.72,12,0.5778063855,0.5778063855
4,170,63,2010,6.9560664649,12,0.5778063855,0.5778063855
4,170,63,2010,,12,0.0747434234,0
4,170,63,2010,3.4238104497,12,0.0747434234,0.0747434234
4,170,63,2010,7.3698573956,12,0.0747434234,0.0747434234
4,170,63,2010,0.2038599984,12,0.0747434234,0.0747434234
4,170,63,2010,,12,0.2748202544,0
4,170,63,2010,6.9560664649,12,0.2748202544,0.2748202544
4,170,63,2010,,12,0.02625745,0
4,170,63,2010,0.72,12,11.195956746,11.195956746
4,170,63,2010,1.08,12,11.195956746,11.195956746
4,170,63,2010,1.08,12,8.6592283728,8.6592283728
4,170,63,2010,6.9560664649,12,8.6592283728,8.6592283728
4,170,63,2010,,12,8.6592283728,0
4,170,63,2010,4.2539137272,12,8.6592283728,8.6592283728
4,170,63,2010,,12,4.2422215436,0
4,170,63,2010,1.44,12,4.2422215436,4.2422215436
4,170,63,2010,,12,4.2422215436,0
4,170,63,2010,0.72,12,0.9287435702,0.9287435702
4,170,63,2010,0.5255344072,,0.23527088,0.23527088
4,170,63,2010,1.44,12,1.2369824091,1.2369824091
4,170,63,2010,0.5514615842,,0.2725867214,0.2725867214
4,170,63,2010,0.5467550045,,0.0203998,0.0203998
4,170,63,2010,1.08,12,1.9500783326,1.9500783326
4,170,63,2010,6.9560664649,12,1.9500783326,1.9500783326
4,170,63,2010,8.9626081604,12,1.9500783326,1.9500783326
4,170,63,2010,,,0.01932218,0
4,170,63,2010,1.44,12,0.1682192132,0.1682192132
4,170,63,2010,6.9560664649,12,1.3869809761,1.3869809761
4,170,63,2010,0.5036036529,,0.0370695033,0.0370695033
4,170,63,2010,0.5815605736,,0.0127992,0.0127992
4,170,63,2010,0.2023659422,12,1.5619878363,1.5619878363
4,170,63,2010,7.3698573956,12,1.5619878363,1.5619878363
4,170,63,2010,,12,5.3129245338,0
4,170,63,2010,3.5350905407,12,5.3129245338,5.3129245338
4,170,63,2010,2.1534902138,,5.3129245338,5.3129245338
4,170,63,2010,,12,5.3129245338,0
4,170,63,2010,0.5508017827,,0.43431011,0.43431011
4,170,63,2010,6.9560664649,12,0.5088856628,0.5088856628
4,170,63,2010,6.9560664649,12,0.5088856628,0.5088856628
4,170,63,2010,1.08,12,0.5088856628,0.5088856628
4,170,63,2010,1.08,12,0.3053313977,0.3053313977
4,170,63,2010,6.9560664649,12,0.3053313977,0.3053313977
4,170,63,2010,6.9560664649,12,0.0441519279,0.0441519279
4,170,63,2010,1.08,12,0.0441519279,0.0441519279
4,170,63,2010,0.5526764651,,4.7520995744,4.7520995744
4,170,63,2010,,12,4.7520995744,0
4,170,63,2010,4.5303937922,12,4.7520995744,4.7520995744
4,170,63,2010,,12,4.7520995744,0
4,170,63,2010,6.9560664649,12,0.3840697162,0.3840697162
4,170,63,2010,21.825378074,12,0.3840697162,0.3840697162
4,170,63,2010,,12,0.3840697162,0
4,170,63,2010,0.1961584716,12,0.4428597612,0.4428597612
4,170,63,2010,7.3698573956,12,0.4428597612,0.4428597612
4,170,63,2010,6.9560664649,12,1.5063372738,1.5063372738
4,170,63,2010,0.72,12,1.5063372738,1.5063372738
4,170,63,2010,0.5562145584,,0.13624684,0.13624684
4,170,63,2010,1.44,12,0.0237924394,0.0237924394
4,170,63,2010,4.893035193,12,2.330053757,2.330053757
4,170,63,2010,6.9560664649,12,2.330053757,2.330053757
4,170,63,2010,1.44,12,0.0237924394,0.0237924394
4,170,63,2010,0.72,12,0.0103158817,0.0103158817
4,170,63,2010,6.9560664649,12,0.6592546031,0.6592546031
4,170,63,2010,7.5589330136,12,0.6592546031,0.6592546031
4,170,63,2010,,12,0.6592546031,0
4,170,63,2010,3.7965599068,12,0.6592546031,0.6592546031
4,170,63,2010,0.72,12,0.6592546031,0.6592546031
4,170,63,2010,0.72,12,4.6042293894,4.6042293894
4,170,63,2010,,12,4.6042293894,0
4,170,63,2010,8.9626081604,12,4.6042293894,4.6042293894
4,170,63,2010,0.5483764452,,0.03883981,0.03883981
4,170,63,2010,0.2032375958,12,0.8904199983,0.8904199983
4,170,63,2010,7.3698573956,12,0.8904199983,0.8904199983
4,170,63,2010,0.5562113194,,3.0485238641,3.0485238641
4,170,63,2010,0.5356335246,,0.22771973,0.22771973
4,170,63,2010,1.44,12,1.4762567909,1.4762567909
4,170,63,2010,0.5397349845,,0.3253142442,0.3253142442
4,170,63,2010,0.6113523282,,0.02434581,0.02434581
4,170,63,2010,0.72,12,1.9824946324,1.9824946324
4,170,63,2010,6.9560664649,12,1.9824946324,1.9824946324
4,170,63,2010,,12,0.8398378392,0
4,170,63,2010,1.44,12,0.8398378392,0.8398378392
4,170,63,2010,0.72,12,2.3789935589,2.3789935589
4,170,63,2010,6.9560664649,12,2.3789935589,2.3789935589
4,170,63,2010,,12,1.5859957059,0
4,170,63,2010,0.72,12,1.5859957059,1.5859957059
4,170,63,2010,1.08,12,0.181463598,0.181463598
4,170,63,2010,6.9560664649,12,0.181463598,0.181463598
4,170,63,2010,0.5715146785,,0.04630756,0.04630756
4,170,63,2010,1.44,12,1.6964863995,1.6964863995
4,170,63,2010,6.9560664649,12,6.9938336338,6.9938336338
4,170,63,2010,0.4892196136,,0.3738449814,0.3738449814
4,170,63,2010,0.4873396185,,0.02797775,0.02797775
4,170,63,2010,1.44,12,2.0986035183,2.0986035183
4,170,63,2010,1.08,12,0.7343438326,0.7343438326
4,170,63,2010,6.9560664649,12,0.7343438326,0.7343438326
4,170,63,2010,,12,2.2948244693,0
4,170,63,2010,0.72,12,2.6581460156,2.6581460156
4,170,63,2010,4.893035193,12,2.6581460156,2.6581460156
4,170,63,2010,6.9560664649,12,2.6581460156,2.6581460156
4,170,63,2010,6.9560664649,12,0.7343438326,0.7343438326
4,170,63,2010,,12,0.7343438326,0
4,170,63,2010,1.44,12,0.7495012608,0.7495012608
4,170,63,2010,0.72,12,0.4604927179,0.4604927179
4,170,63,2010,6.9560664649,12,0.4604927179,0.4604927179
4,170,63,2010,6.9560664649,12,0.9179297857,0.9179297857
4,170,63,2010,1.08,12,0.9179297857,0.9179297857
4,170,63,2010,0.5777329825,,0.3893523567,0.3893523567
4,170,63,2010,,12,0.3893523567,0
4,170,63,2010,3.5892526995,12,0.3893523567,0.3893523567
4,170,63,2010,7.3698573956,12,0.7988320268,0.7988320268
4,170,63,2010,0.1865468168,12,0.7988320268,0.7988320268
4,170,63,2010,6.9560664649,12,1.8325545737,1.8325545737
4,170,63,2010,8.9626081604,12,3.5867990262,3.5867990262
4,170,63,2010,0.72,12,3.5867990262,3.5867990262
4,170,63,2010,0.5539160276,,0.3729604,0.3729604
4,170,63,2010,1.44,12,0.3465831971,0.3465831971
4,170,63,2010,,12,0.0763745529,0
4,170,63,2010,6.9560664649,12,0.0763745529,0.0763745529
4,170,63,2010,0.5824606037,,0.01574071,0.01574071
4,170,63,2010,,12,25.069144595,0
4,170,63,2010,0.5621761493,,0.41342992,0.41342992
4,170,63,2010,0.5264301805,,2.7730005369,2.7730005369
4,170,63,2010,0.5806947313,,2.7513431261,2.7513431261
4,170,63,2010,0.72,12,2.9709347079,2.9709347079
4,170,63,2010,4.893035193,12,2.9709347079,2.9709347079
4,170,63,2010,6.9560664649,12,2.9709347079,2.9709347079
4,170,63,2010,1.44,12,1.6118382424,1.6118382424
4,170,63,2010,,12,1.485467354,0
4,170,63,2010,6.9560664649,12,1.485467354,1.485467354
4,170,63,2010,1.44,12,1.4103584609,1.4103584609
4,170,63,2010,,12,0.6594500616,0
4,170,63,2010,6.9560664649,12,0.6594500616,0.6594500616
4,170,63,2010,0.5384201524,,0.08559888,0.08559888
4,170,63,2010,1.08,12,0.3907923966,0.3907923966
4,170,63,2010,0.2056821008,12,0.3907923966,0.3907923966
4,170,63,2010,6.6430867037,12,0.3907923966,0.3907923966
4,170,63,2010,6.9560664649,12,0.1039855147,0.1039855147
4,170,63,2010,1.08,12,0.1039855147,0.1039855147
4,170,63,2010,0.55950226,,0.01492746,0.01492746
4,170,63,2010,8.9626081604,12,0.4362059565,0.4362059565
4,170,63,2010,,12,0.0961242062,0
4,170,63,2010,0.72,12,0.0961242062,0.0961242062
4,170,63,2010,0.5139393099,,0.01721873,0.01721873
4,170,63,2010,1.44,12,0.2073801589,0.2073801589
4,170,63,2010,1.08,12,0.2539827961,0.2539827961
4,170,63,2010,6.9560664649,12,0.2539827961,0.2539827961
4,170,63,2010,7.3698573956,12,0.4420590699,0.4420590699
4,170,63,2010,0.2109127512,12,0.4420590699,0.4420590699
4,170,63,2010,,12,2.068587249,0
4,170,63,2010,,12,2.068587249,0
4,170,63,2010,6.9560664649,12,1.7098661652,1.7098661652
4,170,63,2010,6.6430867037,12,3.021943448,3.021943448
4,170,63,2010,4.893035193,12,3.021943448,3.021943448
4,170,63,2010,4.893035193,12,2.6288012807,2.6288012807
4,170,63,2010,0.72,12,2.6288012807,2.6288012807
4,170,63,2010,6.9560664649,12,2.6288012807,2.6288012807
4,170,63,2010,0.5687665323,,1.19888735,1.19888735
4,170,63,2010,10.5,12,1.9817831697,1.9817831697
4,170,63,2010,0.2066138584,12,1.9817831697,1.9817831697
4,170,63,2010,6.6430867037,12,1.9817831697,1.9817831697
4,170,63,2010,,12,1.9817831697,0
4,170,63,2010,,,3.4800559699,0
4,170,63,2010,,,0.69688834,0
4,170,63,2010,,12,3.8967381578,0
4,170,63,2010,,12,3.8967381578,0
4,170,63,2010,8.9626081604,12,3.8967381578,3.8967381578
4,170,63,2010,6.9560664649,12,1.5558892245,1.5558892245
4,170,63,2010,0.5677805166,,0.03861049,0.03861049
4,170,63,2010,0.72,12,2.9003971655,2.9003971655
4,170,63,2010,1.08,12,2.9003971655,2.9003971655
4,170,63,2010,6.9560664649,12,2.9003971655,2.9003971655
4,170,63,2010,1.97441068,,6.7399856957,6.7399856957
4,170,63,2010,,12,6.7399856957,0
4,170,63,2010,3.1844812104,12,6.7399856957,6.7399856957
4,170,63,2010,0.72,12,6.7399856957,6.7399856957
4,170,63,2010,0.5624028615,,6.7399856957,6.7399856957
4,170,63,2010,0.5831686281,,0.06321919,0.06321919
4,170,63,2010,1.08,12,0.2296369743,0.2296369743
4,170,63,2010,6.9560664649,12,0.2296369743,0.2296369743
4,170,63,2010,0.5473496566,,0.01230034,0.01230034
4,170,63,2010,1.44,12,0.9796107449,0.9796107449
4,170,63,2010,6.9560664649,12,0.9796107449,0.9796107449
4,170,63,2010,6.9560664649,12,1.0539815763,1.0539815763
4,170,63,2010,,12,1.0539815763,0
4,170,63,2010,21.900076998,12,1.0539815763,1.0539815763
4,170,63,2010,0.72,12,0.2144647926,0.2144647926
4,170,63,2010,6.9560664649,12,0.2144647926,0.2144647926
4,170,63,2010,0.498181298,,0.01756174,0.01756174
4,170,63,2010,,12,2.9345659733,0
4,170,63,2010,,12,2.9345659733,0
4,170,63,2010,6.9560664649,12,2.9345659733,2.9345659733
4,170,63,2010,,,0.03336978,0
4,170,63,2010,,12,0.6342684271,0
4,170,63,2010,6.9560664649,12,0.6342684271,0.6342684271
4,170,63,2010,6.9560664649,12,1.1109020558,1.1109020558
4,170,63,2010,0.5309966946,,0.01630959,0.01630959
4,170,63,2010,1.08,12,1.8734817593,1.8734817593
4,170,63,2010,1.08,12,0.3714281721,0.3714281721
4,170,63,2010,6.9560664649,12,0.3714281721,0.3714281721
4,170,63,2010,6.9560664649,12,1.8797182693,1.8797182693
4,170,63,2010,0.72,12,1.8797182693,1.8797182693
4,170,63,2010,,,0.03457021,0
4,170,63,2010,1.44,12,8.189396439,8.189396439
4,170,63,2010,6.9560664649,12,8.189396439,8.189396439
4,170,63,2010,10.24039422,,8.189396439,8.189396439
4,170,63,2010,,12,0.2405109958,0
4,170,63,2010,3.6252675725,12,0.2405109958,0.2405109958
4,170,63,2010,7.3698573956,12,0.2405109958,0.2405109958
4,170,63,2010,0.2103662311,12,0.2405109958,0.2405109958
4,170,63,2010,4.893035193,12,2.6109638909,2.6109638909
4,170,63,2010,0.72,12,2.6109638909,2.6109638909
4,170,63,2010,6.9560664649,12,2.6109638909,2.6109638909
4,170,63,2010,0.5558105013,,0.21368745,0.21368745
4,170,63,2010,1.08,12,0.036958249,0.036958249
4,170,63,2010,,12,0.036958249,0
4,170,63,2010,6.9560664649,12,0.5875810139,0.5875810139
4,170,63,2010,1.6894879067,12,0.5875810139,0.5875810139
4,170,63,2010,0.541420162,,0.5875810139,0.5875810139
4,170,63,2010,0.2024823911,12,0.0249428841,0.0249428841
4,170,63,2010,,12,0.0249428841,0
4,170,63,2010,3.6705292469,12,0.0249428841,0.0249428841
4,170,63,2010,1.08,12,0.0270403649,0.0270403649
4,170,63,2010,1.08,12,0.7661636836,0.7661636836
4,170,63,2010,1.44,12,0.7661636836,0.7661636836
4,170,63,2010,,12,0.7661636836,0
4,170,63,2010,22.961228173,12,0.7661636836,0.7661636836
4,170,63,2010,6.9560664649,12,0.7661636836,0.7661636836
4,170,63,2010,8.9626081604,12,0.7661636836,0.7661636836
4,170,63,2010,6.9560664649,12,0.7661636836,0.7661636836
4,170,63,2010,,12,0.7661636836,0
4,170,63,2010,21.408305289,12,0.7661636836,0.7661636836
4,170,63,2010,1.44,12,0.7661636836,0.7661636836
4,170,63,2010,1.08,12,0.7661636836,0.7661636836
4,170,63,2010,0.72,12,0.3332976423,0.3332976423
4,170,63,2010,6.9560664649,12,0.3332976423,0.3332976423
4,170,63,2010,,,0.01736862,0
4,170,63,2010,6.9560664649,12,2.1298486542,2.1298486542
4,170,63,2010,6.9560664649,12,2.3964115189,2.3964115189
4,170,63,2010,,12,2.3964115189,0
4,170,63,2010,6.9560664649,12,4.1452360044,4.1452360044
4,170,63,2010,6.9560664649,12,1.282325493,1.282325493
4,170,63,2010,,12,1.282325493,0
4,170,63,2010,6.9560664649,12,2.1582219108,2.1582219108
4,170,63,2010,0.5494219245,,0.01270581,0.01270581
4,170,63,2010,1.08,12,2.808432299,2.808432299
4,170,63,2010,,12,2.808432299,0
4,170,63,2010,6.9560664649,12,2.808432299,2.808432299
4,170,63,2010,0.4929977791,,0.0278271,0.0278271
4,170,63,2010,0.72,12,0.2312656476,0.2312656476
4,170,63,2010,6.9560664649,12,0.2312656476,0.2312656476
4,170,63,2010,6.9560664649,12,0.2323716076,0.2323716076
4,170,63,2010,0.72,12,0.2323716076,0.2323716076
4,170,63,2010,6.9560664649,12,2.0789129736,2.0789129736
4,170,63,2010,0.4410456139,,0.01417862,0.01417862
4,170,63,2010,1.44,12,1.071061785,1.071061785
4,170,63,2010,6.9560664649,12,8.8309908778,8.8309908778
4,170,63,2010,6.9560664649,12,0.2344860456,0.2344860456
4,170,63,2010,0.72,12,0.2344860456,0.2344860456
4,170,63,2010,,,0.01920121,0
4,170,63,2010,1.44,12,5.8630396058,5.8630396058
4,170,63,2010,,12,5.8630396058,0
4,170,63,2010,1.97441068,,5.8630396058,5.8630396058
4,170,63,2010,1.97441068,,7.1676597823,7.1676597823
4,170,63,2010,6.9560664649,12,7.1676597823,7.1676597823
4,170,63,2010,,12,7.1676597823,0
4,170,63,2010,3.4023842236,12,7.1676597823,7.1676597823
4,170,63,2010,0.5536126581,,7.1676597823,7.1676597823
4,170,63,2010,0.6208424773,,1.2920044219,1.2920044219
4,170,63,2010,0.5538255428,,0.09669081,0.09669081
4,170,63,2010,1.44,12,4.1594881395,4.1594881395
4,170,63,2010,,12,4.1594881395,0
4,170,63,2010,,12,4.1594881395,0
4,170,63,2010,6.9560664649,12,0.9106308631,0.9106308631
4,170,63,2010,0.72,12,0.9106308631,0.9106308631
4,170,63,2010,,,0.07456824,0
4,170,63,2010,1.08,12,2.1257707336,2.1257707336
4,170,63,2010,6.9560664649,12,2.1257707336,2.1257707336
4,170,63,2010,6.9560664649,12,0.9131326997,0.9131326997
4,170,63,2010,1.08,12,0.9131326997,0.9131326997
4,170,63,2010,,,0.0301107,0
4,170,63,2010,0.2128124179,12,0.092665923,0.092665923
4,170,63,2010,1.08,12,0.092665923,0.092665923
4,170,63,2010,8.9626081604,12,0.092665923,0.092665923
4,170,63,2010,6.9560664649,12,0.092665923,0.092665923
4,170,63,2010,8.9626081604,12,0.0559042668,0.0559042668
4,170,63,2010,7.3698573956,12,0.0559042668,0.0559042668
4,170,63,2010,0.2135583634,12,0.0559042668,0.0559042668
4,170,63,2010,4.893035193,12,2.871313909,2.871313909
4,170,63,2010,,12,2.871313909,0
4,170,63,2010,6.9560664649,12,2.871313909,2.871313909
4,170,63,2010,0.5291915162,,0.04274735,0.04274735
4,170,63,2010,1.08,12,1.7861354109,1.7861354109
4,170,63,2010,0.4809548366,,0.01769777,0.01769777
4,170,63,2010,1.44,12,1.7405115782,1.7405115782
4,170,63,2010,,12,1.7405115782,0
4,170,63,2010,1.44,12,2.2429295918,2.2429295918
4,170,63,2010,,12,2.2429295918,0
4,170,63,2010,,12,2.2429295918,0
4,170,63,2010,6.9560664649,12,1.253136897,1.253136897
4,170,63,2010,0.72,12,1.253136897,1.253136897
4,170,63,2010,0.5379631086,,0.10261479,0.10261479
4,170,63,2010,6.9560664649,12,1.5317726191,1.5317726191
4,170,63,2010,8.9626081604,12,1.6685448466,1.6685448466
4,170,63,2010,7.3698573956,12,1.6685448466,1.6685448466
4,170,63,2010,0.72,12,1.6685448466,1.6685448466
4,170,63,2010,,,0.01897349,0
4,170,63,2010,0.72,12,0.8773565073,0.8773565073
4,170,63,2010,6.9560664649,12,0.8773565073,0.8773565073
4,170,63,2010,,,0.02000167,0
4,170,63,2010,4.893035193,12,3.2033851777,3.2033851777
4,170,63,2010,1.08,12,3.2033851777,3.2033851777
4,170,63,2010,6.9560664649,12,3.2033851777,3.2033851777
4,170,63,2010,,12,2.0924835395,0
4,170,63,2010,1.08,12,0.4324570011,0.4324570011
4,170,63,2010,6.9560664649,12,0.4324570011,0.4324570011
4,170,63,2010,6.9560664649,12,0.4581044707,0.4581044707
4,170,63,2010,0.72,12,0.4581044707,0.4581044707
4,170,63,2010,0.5781991541,,0.07353792,0.07353792
4,170,63,2010,1.08,12,0.1848689804,0.1848689804
4,170,63,2010,6.9560664649,12,0.1848689804,0.1848689804
4,170,63,2010,,12,0.45637299,0
4,170,63,2010,3.4388438242,12,0.45637299,0.45637299
4,170,63,2010,0.5572439088,,0.45637299,0.45637299
4,170,63,2010,0.5611561808,,0.01185676,0.01185676
4,170,63,2010,6.9560664649,12,1.4968001189,1.4968001189
4,170,63,2010,,12,0.01483091,0
4,170,63,2010,6.9560664649,12,1.8037289917,1.8037289917
4,170,63,2010,0.72,12,1.8037289917,1.8037289917
4,170,63,2010,1.44,12,1.8037289917,1.8037289917
4,170,63,2010,0.5124241536,,0.3935930008,0.3935930008
4,170,63,2010,0.5412132584,,0.0118284,0.0118284
4,170,63,2010,1.08,12,1.03073284,1.03073284
4,170,63,2010,6.9560664649,12,1.03073284,1.03073284
4,170,63,2010,6.9560664649,12,4.9565089133,4.9565089133
4,170,63,2010,,,0.01021293,0
4,170,63,2010,,12,2.249140212,0
4,170,63,2010,6.9560664649,12,2.249140212,2.249140212
4,170,63,2010,6.9560664649,12,2.2376424536,2.2376424536
4,170,63,2010,1.7908763575,,5.7884099128,5.7884099128
4,170,63,2010,8.9626081604,12,5.7884099128,5.7884099128
4,170,63,2010,,12,5.7884099128,0
4,170,63,2010,3.6325120273,12,5.7884099128,5.7884099128
4,170,63,2010,,12,1.372768806,0
4,170,63,2010,1.44,12,1.8303584047,1.8303584047
4,170,63,2010,1.44,12,2.2879480034,2.2879480034
4,170,63,2010,1.08,12,1.198164852,1.198164852
4,170,63,2010,6.9560664649,12,1.198164852,1.198164852
4,170,63,2010,0.5430894712,,0.11717773,0.11717773
4,170,63,2010,1.08,12,4.2058583321,4.2058583321
4,170,63,2010,,12,4.2058583321,0
4,170,63,2010,6.9560664649,12,4.2058583321,4.2058583321
4,170,63,2010,6.9560664649,12,3.6050214275,3.6050214275
4,170,63,2010,1.08,12,3.6050214275,3.6050214275
4,170,63,2010,4.893035193,12,3.6050214275,3.6050214275
4,170,63,2010,1.08,12,4.2058583321,4.2058583321
4,170,63,2010,,12,4.2058583321,0
4,170,63,2010,,12,0.1190668,0
4,170,63,2010,6.9560664649,12,1.3160362154,1.3160362154
4,170,63,2010,1.08,12,1.3160362154,1.3160362154
4,170,63,2010,6.9560664649,12,4.4299176947,4.4299176947
4,170,63,2010,0.5297739249,,0.01303983,0.01303983
4,170,63,2010,,12,2.3137434293,0
4,170,63,2010,6.9560664649,12,2.3137434293,2.3137434293
4,170,63,2010,6.9560664649,12,0.5065445849,0.5065445849
4,170,63,2010,0.72,12,0.5065445849,0.5065445849
4,170,63,2010,,,0.04147909,0
4,170,63,2010,0.72,12,0.7626991278,0.7626991278
4,170,63,2010,6.9560664649,12,0.7626991278,0.7626991278
4,170,63,2010,1.44,12,0.4677416524,0.4677416524
4,170,63,2010,6.9560664649,12,2.0086289893,2.0086289893
4,170,63,2010,6.9560664649,12,0.102062266,0.102062266
4,170,63,2010,1.08,12,0.102062266,0.102062266
4,170,63,2010,0.5186837746,,0.01739795,0.01739795
4,170,63,2010,1.44,12,1.8327880242,1.8327880242
4,170,63,2010,6.9560664649,12,1.8327880242,1.8327880242
4,170,63,2010,6.9560664649,12,2.9928715243,2.9928715243
4,170,63,2010,,12,2.9928715243,0
4,170,63,2010,4.893035193,12,2.9928715243,2.9928715243
4,170,63,2010,0.72,12,0.401249699,0.401249699
4,170,63,2010,6.9560664649,12,0.401249699,0.401249699
4,170,63,2010,,,0.06251147,0
4,170,63,2010,1.08,12,19.760445285,19.760445285
4,170,63,2010,6.9560664649,12,19.760445285,19.760445285
4,170,63,2010,,12,0.19579463,0
4,170,63,2010,8.9626081604,12,1.6576418621,1.6576418621
4,170,63,2010,8.9626081604,12,0.6821366452,0.6821366452
4,170,63,2010,6.9560664649,12,0.6821366452,0.6821366452
4,170,63,2010,1.44,12,0.6821366452,0.6821366452
4,170,63,2010,0.72,12,0.6821366452,0.6821366452
4,170,63,2010,0.72,12,0.148849528,0.148849528
4,170,63,2010,6.9560664649,12,0.148849528,0.148849528
4,170,63,2010,,,0.01449828,0
4,170,63,2010,1.08,12,0.6501780429,0.6501780429
4,170,63,2010,6.9560664649,12,0.6501780429,0.6501780429
4,170,63,2010,6.9560664649,12,1.0090752875,1.0090752875
4,170,63,2010,,12,1.0090752875,0
4,170,63,2010,1.08,12,0.5045376388,0.5045376388
4,170,63,2010,6.9560664649,12,0.5045376388,0.5045376388
4,170,63,2010,,,0.02143973,0
4,170,63,2010,,12,1.8978817224,0
4,170,63,2010,0.5460617763,,0.4182253145,0.4182253145
4,170,63,2010,0.5227091,,0.03129908,0.03129908
4,170,63,2010,1.08,12,1.3210421887,1.3210421887
4,170,63,2010,6.9560664649,12,1.3210421887,1.3210421887
4,170,63,2010,6.9560664649,12,8.8935366572,8.8935366572
4,170,63,2010,,,0.01308943,0
4,170,63,2010,1.08,12,0.0273911947,0.0273911947
4,170,63,2010,0.1959986583,12,0.2336738873,0.2336738873
4,170,63,2010,7.3698573956,12,0.2336738873,0.2336738873
4,170,63,2010,,12,0.0575217823,0
4,170,63,2010,3.7251257045,12,0.0575217823,0.0575217823
4,170,63,2010,0.5012894558,,0.0575217823,0.0575217823
4,170,63,2010,6.9560664649,12,0.1825941241,0.1825941241
4,170,63,2010,0.5459775469,,0.8000274394,0.8000274394
4,170,63,2010,0.5872014732,,0.05976074,0.05976074
4,170,63,2010,,12,0.1280852739,0
4,170,63,2010,6.9560664649,12,0.2640183565,0.2640183565
4,170,63,2010,,12,0.166344963,0
4,170,63,2010,3.545077906,12,0.166344963,0.166344963
4,170,63,2010,0.5367901065,,0.166344963,0.166344963
4,170,63,2010,0.2102667248,12,0.3412890231,0.3412890231
4,170,63,2010,7.3698573956,12,0.3412890231,0.3412890231
4,170,63,2010,,12,0.0239745894,0
4,170,63,2010,22.290322355,12,0.0239745894,0.0239745894
4,170,63,2010,0.72,12,1.1888974396,1.1888974396
4,170,63,2010,6.9560664649,12,1.1888974396,1.1888974396
4,170,63,2010,0.5469236893,,0.0971915,0.0971915
4,170,63,2010,1.44,12,0.3452188588,0.3452188588
4,170,63,2010,6.9560664649,12,0.3452188588,0.3452188588
4,170,63,2010,6.9560664649,12,0.4921348793,0.4921348793
4,170,63,2010,1.08,12,0.4921348793,0.4921348793
4,170,63,2010,,12,1.975092477,0
4,170,63,2010,1.44,12,0.6027515132,0.6027515132
4,170,63,2010,0.534032359,,0.2088987972,0.2088987972
4,170,63,2010,0.5543515738,,0.03346198,0.03346198
4,170,63,2010,1.08,12,1.9919524948,1.9919524948
4,170,63,2010,6.9560664649,12,1.9919524948,1.9919524948
4,170,63,2010,,12,0.813227182,0
4,170,63,2010,1.08,12,1.711301151,1.711301151
